id,created_at,text
1183908206088728576,|b'\xe2\x80\x9cProject Veritas-Obtained Undercover Videos Highlight Jeff Zucker\xe2\x80\x99s (@CNN) Campaign To Destroy Trump. Videos Reveal @CNN\xe2\x80\x99s BIAS!\xe2\x80\x9d @TuckerCarlson @FoxNews Does this sound like a good, or even great, lawsuit?'|
1183900672892309505,|b'A big scandal at @ABC News. They got caught using really gruesome FAKE footage of the Turks bombing in Syria. A real disgrace. Tomorrow they will ask softball questions to Sleepy Joe Biden\xe2\x80\x99s son, Hunter, like why did Ukraine &amp; China pay you millions when you knew nothing? Payoff?'|
1183899559124189184,|b'Shifty Schiff now seems to think they don\xe2\x80\x99t need the Whistleblower, who started the whole Scam. The reason is that the Whistleblower has lost all credibility because the story is so far from the facts on the Transcript. Also, the second Whistleblower is no longer even mentioned!'|
1183873633057476609,b'"The House gone rogue! I want to remind you a little bit about the ring leader in this whole rogue operation against the President of the United States..." @MarkLevinShow https://t.co/EkXsaR9GPh'
1183869954640228352,|b'"It doesn\'t speak for the FULL HOUSE because the FULL HOUSE hasn\'t spoken. The Democrat Party is pushing this Impeachment. This is a Democrat Party Impeachment, as I have been saying, a silent COUP effort." @MarkLevinShow https://t.co/sA9EgI2yBL'|
1183869189049737217,b'"The Democrat Party has hijacked the House of Representatives..." @MarkLevinShow https://t.co/SZhfmhzec2'
1183833640507269120,b'Statement from President Donald J. Trump Regarding Turkey\xe2\x80\x99s Actions in Northeast Syria https://t.co/ZCQC7nzmME'
1183823970979713024,|b'....I would much rather focus on our Southern Border which abuts and is part of the United States of America. And by the way, numbers are way down and the WALL is being built!'|
1183823969197146115,|b'Some people want the United States to protect the 7,000 mile away Border of Syria, presided over by Bashar al-Assad, our enemy. At the same time, Syria and whoever they chose to help, wants naturally to protect the Kurds....'|
1183822494031065088,|b'....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte. I hope they all do great, we are 7,000 miles away!'|
1183822488192671745,|b'After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria. Let Syria and Assad protect the Kurds and fight Turkey for their own land. I said to my Generals, why should we be fighting for Syria....'|
1183821343420289030,|b"....Don't the Europeans have a lot of responsibility?\xe2\x80\x9d @KatiePavlich Thank you Katie, I offered ISIS prisoners to the European countries from where they came, and was rejected on numerous occasions. They probably figured that the U.S. would bear the tremendous cost as always!"|
1183821342455586818,|b"\xe2\x80\x9cTo his credit the Europeans didn't step up to deal with this ISIS problem \xe2\x80\x93 it\xe2\x80\x99s a lot of the reason why we are in this situation today. Now, Angela Merkel of Germany is finally stepping up and telling Turkey to back off...."|
1183819526753980416,|b'Great new book, "Resistance (At All Costs): How Trump Haters Are Breaking America" out by Kimberley Strassel of the Wall Street Journal. Kim has treated us fairly, and for that I am very appreciative. Check it out today, it is great!'|
1183818843464065024,b'....of the correction which they knew about full well! \xe2\x80\x9cFox News Pollster Braun Research Misrepresented Impeachment Poll: Analysis\xe2\x80\x9d @NYPost'
1183818841941565441,|b'The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this, the Corrupt New York Times used this poll in one of its stories, no mention....'|
1183796209942695938,b'America First!'
1183795966350123013,b'RT @MariaBartiromo: 5G networks could be active in 2 to 3 years: Cisco CEO https://t.co/9lQf2uwwwo @MorningsMaria @FoxBusiness'
1183779243588763649,b'Wow! Hunter Biden is being forced to leave a Chinese Company. Now watch the Fake News wrap their greasy and very protective arms around him. Only softball questions of him please!'
1183778969725865985,b'https://t.co/Q6NhPEz2Qv'
1183744344794320896,|b'Will be looking into the Scott Hapgood case, and the Island of Anguilla. Something looks and sounds very wrong. I know Anguilla will want to see this case be properly and justly resolved! @foxandfriends @SteveDucey  @ainsleyearhardt'|
1183722535961202689,b'Vote for good guy @seanspicer tonight on Dancing With The Stars. He has always been there for us!'
1183720665691709445,b'https://t.co/09bac03RX6'
1183717522874519552,b'https://t.co/kDd9fzjPAh'
1183717423029067777,b'https://t.co/cvCBBovvFP'
1183715679096201218,b'Happy Columbus Day!'
1183709210602823680,b'The same people who got us into the Middle East mess are the people who most want to stay there!'
1183702529403695104,|b'....Kurds may be releasing some to get us involved. Easily recaptured by Turkey or European Nations from where many came, but they should move quickly. Big sanctions on Turkey coming! Do people really think we should go to war with NATO Member Turkey? Never ending wars will end!'|
1183702528787189767,|b'Brian Kilmeade over at @foxandfriends got it all wrong. We are not going into another war between people who have been fighting with each other for 200 years. Europe had a chance to get their ISIS prisoners, but didn\xe2\x80\x99t want the cost. \xe2\x80\x9cLet the USA pay,\xe2\x80\x9d they said...'|
1183697555907104768,|b'Former Democrat Senator Harry Reid just stated that Donald Trump is very smart, much more popular than people think, is underestimated, and will be hard to beat in the 2020 Election. Thank you Harry, I agree!'|
1183693719914106880,|b'....Democrat\xe2\x80\x99s game was foiled when we caught Schiff fraudulently making up my Ukraine conversation, when I released the exact conversation Transcript, and when Ukrainian President and the Foreign Minister said there was NO PRESSURE, very normal talk! A total Impeachment Scam!'|
1183693718500659200,|b'Adam Schiff now doesn\xe2\x80\x99t seem to want the Whistleblower to testify. NO! Must testify to explain why he got my Ukraine conversation sooo wrong, not even close. Did Schiff tell him to do that? We must determine the Whistleblower\xe2\x80\x99s identity to determine WHY this was done to the USA..'|
1183688781037297664,|b'\xe2\x80\x9cThe Democrats are trashing this President, &amp; in the process, trashing the U.S. Constitution. Frankly, the American People need to wake up to the reality that the Democrats are so drunk on power that they\xe2\x80\x99re willing to destroy this Constitutional Republic.\xe2\x80\x9d @GrahamLedger @OANN'|
1183549468114915328,|b'RT @realDonaldTrump: \xe2\x80\x9cCongressman Adam Schiff, who when seeing the REAL Ukraine phone call Transcript decided he\xe2\x80\x99d better make up one of hi\xe2\x80\xa6'|
1183549454680559616,|b'RT @realDonaldTrump: .....BY THE WAY, DON\xe2\x80\x99T CALL ME AGAIN, I\xe2\x80\x99LL CALL YOU WHEN YOU\xe2\x80\x99VE DONE WHAT I\xe2\x80\x99VE ASKED.\xe2\x80\x99\xe2\x80\x9d A reminder, that wasn\xe2\x80\x99t just s\xe2\x80\xa6'|
1183541434802196481,b'\xe2\x80\x9cSerial killers get more Due Process than the Democrats give to the President of the United States.\xe2\x80\x9d @marklevinshow'
1183535447919812608,|b'Somebody please explain to Chris Wallace of Fox, who will never be his father (and my friend), Mike Wallace, that the Phone Conversation I had with the President of Ukraine was a congenial &amp; good one. It was only Schiff\xe2\x80\x99s made up version of that conversation that was bad!'|
1183524771734183936,|b'The U.S. has the worst of the ISIS prisoners. Turkey and the Kurds must not let them escape. Europe should have taken them back after numerous requests. They should do it now. They will never come to, or be allowed in, the United States!'|
1183520040647380993,|b'.@marklevinshow on @FoxNews is doing a big show tonight on the Democrat\xe2\x80\x99s Impeachment Scam. 10:00 P.M. No guests, just Mark. He is angry (like so many others!). At 9:00 P.M. on @FoxNews, Steve Hilton is looking into the Crooked Bidens. Where\xe2\x80\x99s Hunter?'|
1183506864170029056,|b'.....BY THE WAY, DON\xe2\x80\x99T CALL ME AGAIN, I\xe2\x80\x99LL CALL YOU WHEN YOU\xe2\x80\x99VE DONE WHAT I\xe2\x80\x99VE ASKED.\xe2\x80\x99\xe2\x80\x9d A reminder, that wasn\xe2\x80\x99t just stupid, it was FALSE.\xe2\x80\x9d @greggutfeld @GregGutfeldShow @FoxNews  I never said this. Schiff made it up and read it to Congress &amp; the American People. End Witch Hunt!'|
1183506863431786497,|b'\xe2\x80\x9cCongressman Adam Schiff, who when seeing the REAL Ukraine phone call Transcript decided he\xe2\x80\x99d better make up one of his own. \xe2\x80\x98I\xe2\x80\x99m going to say this only SEVEN times, so you better listen good. I want you to MAKE UP DIRT ON MY POLITICAL OPPONENT, UNDERSTAND, LOTS OF IT, AND.....'|
1183500215241859073,b'CHINA HAS ALREADY BEGUN AGRICULTURAL PURCHASES FROM OUR GREAT PATRIOT FARMERS &amp; RANCHERS!'
1183499482790612993,|b'....I agreed not to increase Tariffs from 25% to 30% on October 15th. They will remain at 25%. The relationship with China is very good. We will finish out the large Phase One part of the deal, then head directly into Phase Two. The Phase One Deal can be finalized &amp; signed soon!'|
1183499482069159941,|b'My deal with China is that they will IMMEDIATELY start buying very large quantities of our Agricultural Product, not wait until the deal is signed over the next 3 or 4 weeks. THEY HAVE ALREADY STARTED! Likewise financial services and other deal aspects, start preparing....'|
1183493286708875264,|b'The Democrats are going to lose a lot of House Seats because of their Fraudulent use of Impeachment. Schiff fabricated phone call, a crime. Democrat Senate Seats will also be put at risk, even some that were supposedly safe. Look at Louisiana last night, North Carolina last week!'|
1183441191003721731,b'Happy Birthday @USNavy! https://t.co/H0lNgAdogV'
1183390085993119749,|b'We have become a far greater Economic Power than ever before, and we are using that power for WORLD PEACE!'|
